Order_ID;Order_Date;Year;Month;Quarter;Country;City;Region;Product;Product Line;Category;Customer Segment;Sales Channel;Retailer;Units Sold;Unit Price;Gross Revenue;Discount %;Discount Amount;Net Revenue;Cost;Profit;Profit Margin;Order Priority;Payment Method
100115;13/09/24;2024;Sep;Q3;UK;Liverpool;Europe;NBA Swingman Jersey;Clothing;Basketball;Women;Online;Nike App;8;$107.20;$857.60;20%;$171.52;$686.08;$407.26;$278.82;40.60%;Standard;Bank Transfer
100116;15/08/24;2024;Aug;Q3;South Korea;Busan;Asia Pacific;Air Max 270;Shoes;Running;Men;Store;Sun & Sand Sports;18;$154.74;$2,785.32;25%;$696.33;$2,088.99;$1,613.45;$475.54;22.80%;Standard;Bank Transfer
100117;27/10/25;2025;Oct;Q4;Spain;Madrid;Europe;Nike Dunk Low;Shoes;Lifestyle;Men;Mobile App;Nike App;1;$160.77;$160.77;5%;$8.04;$152.73;$92.73;$60.00;39.30%;Express;Credit Card
100118;08/08/24;2024;Aug;Q3;Qatar;Al Wakrah;Middle East;Nike Pegasus 40;Shoes;Running;Women;Online;Nike App;11;$158.02;$1,738.22;5%;$86.91;$1,651.31;$988.58;$662.73;40.10%;Standard;Credit Card
100119;26/05/25;2025;May;Q2;Egypt;Cairo;Middle East;Training Gloves;Accessories;Training;Women;Mobile App;Nike App;9;$34.67;$312.03;10%;$31.20;$280.83;$133.77;$147.06;52.40%;High;Apple Pay
100120;04/01/25;2025;Jan;Q1;Saudi Arabia;Makkah;Middle East;Training Gloves;Accessories;Training;Women;Store;Nike Store;10;$34.93;$349.30;10%;$34.93;$314.37;$158.71;$155.66;49.50%;Express;Credit Card
100121;17/01/24;2024;Jan;Q1;Italy;Rome;Europe;NBA Swingman Jersey;Clothing;Basketball;Men;Store;Nike App;11;$108.52;$1,193.72;0%;$0.00;$1,193.72;$597.20;$596.52;50.00%;High;Credit Card
100122;02/12/25;2025;Dec;Q4;South Korea;Busan;Asia Pacific;Nike Metcon 9;Shoes;Training;Women;Online;Retail Partner;9;$153.02;$1,377.18;0%;$0.00;$1,377.18;$768.48;$608.70;44.20%;High;Credit Card
100123;13/11/24;2024;Nov;Q4;India;Delhi;Asia Pacific;Nike Cap;Accessories;Lifestyle;Men;Mobile App;Nike App;19;$30.13;$572.47;15%;$85.87;$486.60;$244.48;$242.12;49.80%;Standard;Credit Card
100124;13/02/25;2025;Feb;Q1;Jordan;Amman;Middle East;Swoosh Sports Bra;Clothing;Training;Men;Online;Retail Partner;14;$54.64;$764.96;15%;$114.74;$650.22;$331.42;$318.80;49.00%;Standard;Apple Pay
100125;16/03/25;2025;Mar;Q1;Egypt;Cairo;Middle East;Pro Training Leggings;Clothing;Training;Men;Online;Amazon;7;$70.37;$492.59;10%;$49.26;$443.33;$225.62;$217.71;49.10%;Standard;Cash
100126;27/12/24;2024;Dec;Q4;Egypt;Alexandria;Middle East;Dri-FIT Running Tee;Clothing;Running;Women;Mobile App;Nike App;24;$41.92;$1,006.08;10%;$100.61;$905.47;$454.01;$451.46;49.90%;Standard;PayPal
100127;12/06/24;2024;Jun;Q2;USA;Los Angeles;North America;Everyday Cushioned Socks;Accessories;Training;Men;Online;Sun & Sand Sports;5;$20.38;$101.90;0%;$0.00;$101.90;$43.16;$58.74;57.60%;Standard;Apple Pay
100128;19/03/24;2024;Mar;Q1;Turkey;Istanbul;Middle East;Training Gloves;Accessories;Training;Men;Online;Amazon;19;$33.95;$645.05;0%;$0.00;$645.05;$296.77;$348.28;54.00%;Standard;Apple Pay
100129;29/07/25;2025;Jul;Q3;UAE;Abu Dhabi;Middle East;Dri-FIT Running Tee;Clothing;Running;Women;Online;Amazon;6;$43.20;$259.20;0%;$0.00;$259.20;$111.93;$147.27;56.80%;Standard;PayPal
100130;30/03/24;2024;Mar;Q1;Bahrain;Manama;Middle East;NBA Swingman Jersey;Clothing;Basketball;Women;Store;Amazon;1;$120.81;$120.81;15%;$18.12;$102.69;$61.71;$40.98;39.90%;Express;Apple Pay
100131;05/01/25;2025;Jan;Q1;India;Mumbai;Asia Pacific;Nike Pegasus 40;Shoes;Running;Kids;Mobile App;Nike App;10;$168.67;$1,686.70;10%;$168.67;$1,518.03;$920.62;$597.41;39.40%;Express;Credit Card
100132;29/03/24;2024;Mar;Q1;Saudi Arabia;Dammam;Middle East;Swoosh Sports Bra;Clothing;Training;Kids;Mobile App;Nike App;15;$56.38;$845.70;15%;$126.86;$718.84;$393.33;$325.51;45.30%;Standard;Bank Transfer
100133;19/10/25;2025;Oct;Q4;Saudi Arabia;Qassim;Middle East;Everyday Cushioned Socks;Accessories;Training;Women;Online;Foot Locker;10;$22.45;$224.50;15%;$33.67;$190.83;$99.77;$91.06;47.70%;Standard;Credit Card
100134;14/06/24;2024;Jun;Q2;Spain;Valencia;Europe;Nike Tech Fleece Hoodie;Clothing;Sportswear;Men;Outlet;Amazon;10;$130.70;$1,307.00;5%;$65.35;$1,241.65;$674.78;$566.87;45.70%;Standard;Credit Card
100135;06/11/24;2024;Nov;Q4;Egypt;Cairo;Middle East;Training Gloves;Accessories;Training;Women;Store;Foot Locker;21;$38.51;$808.71;5%;$40.44;$768.27;$380.78;$387.49;50.40%;Standard;Cash
100136;24/03/24;2024;Mar;Q1;UK;Birmingham;Europe;Nike Blazer Mid;Shoes;Lifestyle;Women;Store;Nike Store;16;$137.65;$2,202.40;10%;$220.24;$1,982.16;$1,131.11;$851.05;42.90%;Express;Apple Pay
100137;02/12/25;2025;Dec;Q4;Netherlands;Rotterdam;Europe;Everyday Cushioned Socks;Accessories;Training;Men;Online;Retail Partner;13;$21.74;$282.62;0%;$0.00;$282.62;$126.06;$156.56;55.40%;Standard;Bank Transfer
100138;19/12/24;2024;Dec;Q4;Netherlands;Amsterdam;Europe;NBA Swingman Jersey;Clothing;Basketball;Women;Online;JD Sports;20;$111.46;$2,229.20;5%;$111.46;$2,117.74;$1,072.90;$1,044.84;49.30%;Standard;Credit Card
100139;28/01/25;2025;Jan;Q1;Egypt;Alexandria;Middle East;Nike Tech Fleece Hoodie;Clothing;Sportswear;Kids;Mobile App;Nike App;14;$127.71;$1,787.94;0%;$0.00;$1,787.94;$867.79;$920.15;51.50%;Express;Apple Pay
100140;11/11/24;2024;Nov;Q4;China;Shanghai;Asia Pacific;Air Jordan 1;Shoes;Basketball;Kids;Store;JD Sports;7;$202.24;$1,415.68;5%;$70.78;$1,344.90;$812.52;$532.38;39.60%;Standard;Cash
100141;31/10/25;2025;Oct;Q4;Bahrain;Manama;Middle East;Pro Training Leggings;Clothing;Training;Women;Mobile App;Nike App;1;$74.59;$74.59;15%;$11.19;$63.40;$34.23;$29.17;46.00%;Standard;Apple Pay
100142;18/07/24;2024;Jul;Q3;Italy;Naples;Europe;Pro Training Leggings;Clothing;Training;Men;Store;Amazon;17;$75.95;$1,291.15;10%;$129.12;$1,162.03;$611.41;$550.62;47.40%;Standard;Credit Card
100143;17/01/25;2025;Jan;Q1;Spain;Valencia;Europe;NBA Swingman Jersey;Clothing;Basketball;Women;Online;Nike Outlet;8;$104.21;$833.68;5%;$41.68;$792.00;$413.24;$378.76;47.80%;Standard;Apple Pay
100144;11/06/25;2025;Jun;Q2;Qatar;Al Wakrah;Middle East;Club Fleece Joggers;Clothing;Sportswear;Men;Outlet;Amazon;12;$88.29;$1,059.48;10%;$105.95;$953.53;$516.82;$436.71;45.80%;Standard;Apple Pay
100145;01/05/25;2025;May;Q2;USA;Chicago;North America;Club Fleece Joggers;Clothing;Sportswear;Women;Outlet;Amazon;12;$89.90;$1,078.80;0%;$0.00;$1,078.80;$523.88;$554.92;51.40%;Express;PayPal
100146;15/08/25;2025;Aug;Q3;Turkey;Istanbul;Middle East;Air Force 1;Shoes;Lifestyle;Women;Online;Nike Outlet;2;$132.94;$265.88;10%;$26.59;$239.29;$139.52;$99.77;41.70%;Express;Credit Card
100147;20/01/24;2024;Jan;Q1;South Korea;Busan;Asia Pacific;Heritage Backpack;Accessories;Lifestyle;Men;Store;Nike Outlet;3;$55.79;$167.37;15%;$25.11;$142.26;$82.17;$60.09;42.20%;High;Apple Pay
100148;28/07/25;2025;Jul;Q3;Spain;Valencia;Europe;Nike Cap;Accessories;Lifestyle;Women;Online;Foot Locker;12;$28.33;$339.96;10%;$34.00;$305.96;$149.25;$156.71;51.20%;High;Cash
100149;28/11/25;2025;Nov;Q4;Kuwait;Kuwait City;Middle East;Nike Cap;Accessories;Lifestyle;Men;Online;Amazon;20;$27.43;$548.60;5%;$27.43;$521.17;$230.46;$290.71;55.80%;High;Credit Card
100150;23/12/24;2024;Dec;Q4;Mexico;Guadalajara;North America;Pro Training Leggings;Clothing;Training;Men;Store;Nike Outlet;31;$76.94;$2,385.14;5%;$119.26;$2,265.88;$1,091.53;$1,174.35;51.80%;High;Credit Card
100151;13/02/24;2024;Feb;Q1;Australia;Sydney;Asia Pacific;NBA Swingman Jersey;Clothing;Basketball;Kids;Store;Retail Partner;12;$107.16;$1,285.92;10%;$128.59;$1,157.33;$620.85;$536.48;46.40%;Standard;PayPal
100152;02/09/24;2024;Sep;Q3;France;Paris;Europe;Training Gloves;Accessories;Training;Men;Online;Nike App;19;$35.09;$666.71;15%;$100.01;$566.70;$282.52;$284.18;50.20%;High;Credit Card
100153;17/07/25;2025;Jul;Q3;Japan;Yokohama;Asia Pacific;Nike Cap;Accessories;Lifestyle;Women;Online;Amazon;9;$30.84;$277.56;0%;$0.00;$277.56;$122.29;$155.27;55.90%;Standard;PayPal
100154;08/02/24;2024;Feb;Q1;Japan;Yokohama;Asia Pacific;Nike Metcon 9;Shoes;Training;Kids;Online;Nike Outlet;16;$177.80;$2,844.80;0%;$0.00;$2,844.80;$1,579.17;$1,265.63;44.50%;High;Credit Card
100155;08/02/24;2024;Feb;Q1;USA;Chicago;North America;Nike Pegasus 40;Shoes;Running;Kids;Online;Retail Partner;16;$173.19;$2,771.04;20%;$554.21;$2,216.83;$1,587.10;$629.73;28.40%;Standard;Credit Card
100156;25/04/24;2024;Apr;Q2;Spain;Madrid;Europe;Everyday Cushioned Socks;Accessories;Training;Women;Mobile App;Nike App;9;$20.30;$182.70;5%;$9.13;$173.57;$75.84;$97.73;56.30%;High;Credit Card
100157;17/09/25;2025;Sep;Q3;Kuwait;Kuwait City;Middle East;Heritage Backpack;Accessories;Lifestyle;Women;Online;Nike App;11;$54.16;$595.76;5%;$29.79;$565.97;$275.50;$290.47;51.30%;Standard;PayPal
100158;03/12/24;2024;Dec;Q4;Australia;Sydney;Asia Pacific;Dri-FIT Running Tee;Clothing;Running;Women;Store;Nike Store;20;$47.41;$948.20;5%;$47.41;$900.79;$414.21;$486.58;54.00%;High;Bank Transfer
100159;21/12/25;2025;Dec;Q4;South Africa;Johannesburg;Africa;Nike Pegasus 40;Shoes;Running;Women;Outlet;Sun & Sand Sports;15;$160.94;$2,414.10;0%;$0.00;$2,414.10;$1,365.15;$1,048.95;43.50%;Standard;Apple Pay
100160;16/07/25;2025;Jul;Q3;China;Shenzhen;Asia Pacific;Nike Blazer Mid;Shoes;Lifestyle;Women;Store;Nike App;10;$138.39;$1,383.90;10%;$138.39;$1,245.51;$717.49;$528.02;42.40%;Express;Credit Card
100161;14/07/25;2025;Jul;Q3;India;Mumbai;Asia Pacific;Nike Dunk Low;Shoes;Lifestyle;Men;Mobile App;Nike App;5;$159.51;$797.55;10%;$79.75;$717.80;$476.49;$241.31;33.60%;Standard;Credit Card
100162;15/05/24;2024;May;Q2;India;Delhi;Asia Pacific;Everyday Cushioned Socks;Accessories;Training;Women;Store;Amazon;12;$23.42;$281.04;5%;$14.05;$266.99;$124.66;$142.33;53.30%;High;Apple Pay
100163;16/02/24;2024;Feb;Q1;Brazil;Rio de Janeiro;Latin America;Air Jordan 1;Shoes;Basketball;Women;Online;Nike App;15;$205.26;$3,078.90;0%;$0.00;$3,078.90;$1,787.50;$1,291.40;41.90%;Standard;PayPal
100164;06/03/25;2025;Mar;Q1;Italy;Milan;Europe;Everyday Cushioned Socks;Accessories;Training;Women;Mobile App;Nike App;9;$21.89;$197.01;10%;$19.70;$177.31;$85.73;$91.58;51.70%;Standard;PayPal
100165;22/12/24;2024;Dec;Q4;UAE;Dubai;Middle East;Swoosh Sports Bra;Clothing;Training;Women;Mobile App;Nike App;18;$50.85;$915.30;5%;$45.77;$869.53;$417.86;$451.67;51.90%;Standard;Apple Pay
100166;23/08/24;2024;Aug;Q3;France;Nice;Europe;NBA Swingman Jersey;Clothing;Basketball;Men;Online;Nike App;10;$101.91;$1,019.10;10%;$101.91;$917.19;$514.31;$402.88;43.90%;Express;Cash
100167;03/09/24;2024;Sep;Q3;Germany;Berlin;Europe;Nike Pegasus 40;Shoes;Running;Women;Store;Nike Store;10;$171.32;$1,713.20;10%;$171.32;$1,541.88;$969.60;$572.28;37.10%;High;Credit Card
100168;23/10/24;2024;Oct;Q4;France;Marseille;Europe;Club Fleece Joggers;Clothing;Sportswear;Men;Mobile App;Nike App;11;$94.96;$1,044.56;10%;$104.46;$940.10;$503.28;$436.82;46.50%;Standard;Apple Pay
100169;28/08/25;2025;Aug;Q3;Jordan;Amman;Middle East;Heritage Backpack;Accessories;Lifestyle;Women;Online;Sun & Sand Sports;16;$59.24;$947.84;5%;$47.39;$900.45;$447.32;$453.13;50.30%;Standard;Credit Card
100170;04/07/25;2025;Jul;Q3;China;Shanghai;Asia Pacific;Nike Tech Fleece Hoodie;Clothing;Sportswear;Men;Mobile App;Nike App;10;$129.74;$1,297.40;20%;$259.48;$1,037.92;$663.69;$374.23;36.10%;Express;Apple Pay
100171;17/05/24;2024;May;Q2;Netherlands;Amsterdam;Europe;Dri-FIT Running Tee;Clothing;Running;Men;Store;Retail Partner;11;$47.92;$527.12;0%;$0.00;$527.12;$233.62;$293.50;55.70%;High;Apple Pay
100172;15/03/24;2024;Mar;Q1;Germany;Munich;Europe;Nike Cap;Accessories;Lifestyle;Men;Mobile App;Nike App;8;$27.46;$219.68;20%;$43.94;$175.74;$92.34;$83.40;47.50%;Standard;PayPal
100173;05/05/25;2025;May;Q2;France;Lyon;Europe;Swoosh Sports Bra;Clothing;Training;Kids;Store;Amazon;5;$54.55;$272.75;5%;$13.64;$259.11;$122.01;$137.10;52.90%;Standard;Credit Card
100174;25/04/25;2025;Apr;Q2;South Africa;Johannesburg;Africa;Nike Blazer Mid;Shoes;Lifestyle;Men;Store;JD Sports;14;$144.21;$2,018.94;0%;$0.00;$2,018.94;$1,072.87;$946.07;46.90%;Standard;PayPal
100175;29/10/24;2024;Oct;Q4;Qatar;Doha;Middle East;Club Fleece Joggers;Clothing;Sportswear;Men;Store;JD Sports;2;$89.84;$179.68;5%;$8.98;$170.70;$91.15;$79.55;46.60%;Express;PayPal
100176;17/05/25;2025;May;Q2;South Korea;Seoul;Asia Pacific;NBA Swingman Jersey;Clothing;Basketball;Men;Mobile App;Nike App;10;$111.94;$1,119.40;20%;$223.88;$895.52;$559.74;$335.78;37.50%;Standard;Credit Card
100177;04/02/24;2024;Feb;Q1;Saudi Arabia;Riyadh;Middle East;Air Max 270;Shoes;Running;Men;Mobile App;Nike App;10;$147.49;$1,474.90;10%;$147.49;$1,327.41;$854.17;$473.24;35.70%;Standard;PayPal
100178;23/09/25;2025;Sep;Q3;China;Shenzhen;Asia Pacific;Nike Cap;Accessories;Lifestyle;Men;Store;Nike Outlet;17;$25.83;$439.11;10%;$43.91;$395.20;$186.12;$209.08;52.90%;Express;Credit Card
100179;15/12/25;2025;Dec;Q4;Bahrain;Manama;Middle East;Nike Metcon 9;Shoes;Training;Men;Online;Foot Locker;18;$160.13;$2,882.34;5%;$144.12;$2,738.22;$1,609.13;$1,129.09;41.20%;Standard;Bank Transfer
100180;15/04/25;2025;Apr;Q2;Turkey;Istanbul;Middle East;Nike Tech Fleece Hoodie;Clothing;Sportswear;Men;Mobile App;Nike App;16;$112.33;$1,797.28;25%;$449.32;$1,347.96;$929.63;$418.33;31.00%;Standard;Apple Pay
100181;21/01/25;2025;Jan;Q1;Mexico;Guadalajara;North America;Air Force 1;Shoes;Lifestyle;Women;Mobile App;Nike App;18;$146.86;$2,643.48;5%;$132.17;$2,511.31;$1,565.94;$945.37;37.60%;Express;Cash
100182;13/02/24;2024;Feb;Q1;France;Lyon;Europe;Nike Cap;Accessories;Lifestyle;Men;Outlet;Amazon;14;$30.80;$431.20;10%;$43.12;$388.08;$176.94;$211.14;54.40%;Express;Credit Card
100183;31/07/24;2024;Jul;Q3;Turkey;Istanbul;Middle East;Swoosh Sports Bra;Clothing;Training;Kids;Online;JD Sports;4;$58.05;$232.20;10%;$23.22;$208.98;$102.16;$106.82;51.10%;High;PayPal
100184;06/12/25;2025;Dec;Q4;Jordan;Amman;Middle East;Training Gloves;Accessories;Training;Women;Online;Nike App;14;$35.26;$493.64;15%;$74.05;$419.59;$215.96;$203.63;48.50%;High;Bank Transfer
100185;10/02/25;2025;Feb;Q1;South Africa;Johannesburg;Africa;Air Max 270;Shoes;Running;Women;Mobile App;Nike App;6;$164.90;$989.40;5%;$49.47;$939.93;$559.02;$380.91;40.50%;Standard;Apple Pay
100186;25/09/25;2025;Sep;Q3;Australia;Melbourne;Asia Pacific;Air Jordan 1;Shoes;Basketball;Men;Online;Foot Locker;11;$224.27;$2,466.97;5%;$123.35;$2,343.62;$1,426.68;$916.94;39.10%;Standard;Credit Card
100187;03/01/25;2025;Jan;Q1;South Africa;Johannesburg;Africa;Nike Pegasus 40;Shoes;Running;Men;Online;Retail Partner;4;$159.91;$639.64;0%;$0.00;$639.64;$353.02;$286.62;44.80%;Standard;PayPal
100188;29/01/25;2025;Jan;Q1;USA;Chicago;North America;Heritage Backpack;Accessories;Lifestyle;Men;Online;JD Sports;7;$56.89;$398.23;0%;$0.00;$398.23;$187.07;$211.16;53.00%;Standard;Credit Card
100189;19/05/25;2025;May;Q2;Qatar;Doha;Middle East;Nike Metcon 9;Shoes;Training;Men;Store;Retail Partner;10;$182.96;$1,829.60;15%;$274.44;$1,555.16;$983.70;$571.46;36.80%;Standard;Apple Pay
100190;18/05/24;2024;May;Q2;Australia;Sydney;Asia Pacific;Swoosh Sports Bra;Clothing;Training;Men;Store;Sun & Sand Sports;5;$55.44;$277.20;5%;$13.86;$263.34;$128.93;$134.41;51.00%;Standard;Apple Pay
100191;03/11/24;2024;Nov;Q4;Spain;Valencia;Europe;Nike Blazer Mid;Shoes;Lifestyle;Women;Online;Nike Outlet;22;$142.96;$3,145.12;10%;$314.51;$2,830.61;$1,676.13;$1,154.48;40.80%;Standard;Credit Card
100192;06/02/25;2025;Feb;Q1;Italy;Rome;Europe;Nike Blazer Mid;Shoes;Lifestyle;Women;Store;Nike Store;9;$149.93;$1,349.37;5%;$67.47;$1,281.90;$731.20;$550.70;43.00%;Standard;Credit Card
100193;10/12/25;2025;Dec;Q4;Saudi Arabia;Qassim;Middle East;Nike Cap;Accessories;Lifestyle;Men;Online;Amazon;13;$30.18;$392.34;0%;$0.00;$392.34;$182.00;$210.34;53.60%;Standard;Apple Pay
100194;02/06/25;2025;Jun;Q2;Oman;Muscat;Middle East;Air Force 1;Shoes;Lifestyle;Women;Online;Nike App;6;$131.86;$791.16;5%;$39.56;$751.60;$450.98;$300.62;40.00%;Standard;Apple Pay
100195;30/07/25;2025;Jul;Q3;Kuwait;Kuwait City;Middle East;Club Fleece Joggers;Clothing;Sportswear;Kids;Store;Nike Store;15;$90.90;$1,363.50;10%;$136.35;$1,227.15;$680.26;$546.89;44.60%;Standard;Credit Card
100196;19/04/25;2025;Apr;Q2;South Africa;Cape Town;Africa;NBA Swingman Jersey;Clothing;Basketball;Kids;Store;Amazon;12;$110.35;$1,324.20;20%;$264.84;$1,059.36;$626.21;$433.15;40.90%;Express;Credit Card
100197;15/11/24;2024;Nov;Q4;Spain;Barcelona;Europe;Nike Blazer Mid;Shoes;Lifestyle;Women;Online;Nike App;10;$132.81;$1,328.10;5%;$66.41;$1,261.69;$728.82;$532.87;42.20%;Standard;Cash
100198;25/10/25;2025;Oct;Q4;UAE;Sharjah;Middle East;Nike Metcon 9;Shoes;Training;Kids;Mobile App;Nike App;12;$168.83;$2,025.96;10%;$202.60;$1,823.36;$1,066.27;$757.09;41.50%;Standard;Apple Pay
100199;18/02/25;2025;Feb;Q1;Kuwait;Kuwait City;Middle East;Nike Metcon 9;Shoes;Training;Women;Store;Nike Store;9;$166.64;$1,499.76;5%;$74.99;$1,424.77;$755.59;$669.18;47.00%;Standard;Credit Card
100200;21/12/25;2025;Dec;Q4;Saudi Arabia;Makkah;Middle East;Nike Pegasus 40;Shoes;Running;Women;Store;Sun & Sand Sports;7;$167.48;$1,172.36;5%;$58.62;$1,113.74;$623.01;$490.73;44.10%;High;Apple Pay
100201;16/10/25;2025;Oct;Q4;Spain;Valencia;Europe;Swoosh Sports Bra;Clothing;Training;Women;Store;Sun & Sand Sports;6;$52.50;$315.00;10%;$31.50;$283.50;$146.10;$137.40;48.50%;Express;Apple Pay
100202;19/11/25;2025;Nov;Q4;Qatar;Al Wakrah;Middle East;Nike Pegasus 40;Shoes;Running;Men;Online;Sun & Sand Sports;22;$179.98;$3,959.56;10%;$395.96;$3,563.60;$2,147.51;$1,416.09;39.70%;Standard;Apple Pay
100203;09/07/24;2024;Jul;Q3;China;Shenzhen;Asia Pacific;Nike Metcon 9;Shoes;Training;Women;Store;Foot Locker;16;$172.24;$2,755.84;15%;$413.38;$2,342.46;$1,568.30;$774.16;33.10%;Standard;Credit Card
100204;28/01/25;2025;Jan;Q1;Mexico;Guadalajara;North America;Heritage Backpack;Accessories;Lifestyle;Women;Store;Retail Partner;18;$55.98;$1,007.64;0%;$0.00;$1,007.64;$451.81;$555.83;55.20%;High;Credit Card
100205;08/10/24;2024;Oct;Q4;France;Marseille;Europe;Nike Metcon 9;Shoes;Training;Women;Store;Retail Partner;7;$155.57;$1,088.99;15%;$163.35;$925.64;$610.08;$315.56;34.10%;Standard;Cash
100206;12/02/24;2024;Feb;Q1;South Africa;Johannesburg;Africa;Nike Blazer Mid;Shoes;Lifestyle;Kids;Online;JD Sports;9;$132.24;$1,190.16;25%;$297.54;$892.62;$624.12;$268.50;30.10%;Standard;Cash
100207;25/03/25;2025;Mar;Q1;UAE;Dubai;Middle East;Nike Blazer Mid;Shoes;Lifestyle;Women;Store;Sun & Sand Sports;14;$135.76;$1,900.64;10%;$190.06;$1,710.58;$1,039.76;$670.82;39.20%;High;Cash
100208;06/08/25;2025;Aug;Q3;Italy;Naples;Europe;Dri-FIT Running Tee;Clothing;Running;Women;Online;Amazon;4;$44.00;$176.00;5%;$8.80;$167.20;$84.07;$83.13;49.70%;Express;PayPal
100209;07/04/24;2024;Apr;Q2;Qatar;Al Wakrah;Middle East;Air Force 1;Shoes;Lifestyle;Kids;Mobile App;Nike App;17;$135.79;$2,308.43;15%;$346.26;$1,962.17;$1,342.90;$619.27;31.60%;High;PayPal
100210;16/05/25;2025;May;Q2;Qatar;Al Wakrah;Middle East;Heritage Backpack;Accessories;Lifestyle;Men;Online;Nike App;17;$55.03;$935.51;15%;$140.33;$795.18;$457.41;$337.77;42.50%;High;Apple Pay
100211;14/05/25;2025;May;Q2;Spain;Valencia;Europe;Air Max 270;Shoes;Running;Women;Mobile App;Nike App;21;$167.51;$3,517.71;10%;$351.77;$3,165.94;$2,163.74;$1,002.20;31.70%;High;Apple Pay
100212;15/03/25;2025;Mar;Q1;Germany;Frankfurt;Europe;Dri-FIT Running Tee;Clothing;Running;Men;Online;Foot Locker;17;$46.50;$790.50;10%;$79.05;$711.45;$353.83;$357.62;50.30%;High;Credit Card
100213;11/04/24;2024;Apr;Q2;Kuwait;Kuwait City;Middle East;Air Max 270;Shoes;Running;Men;Mobile App;Nike App;9;$177.86;$1,600.74;0%;$0.00;$1,600.74;$965.12;$635.62;39.70%;Standard;PayPal
100214;11/06/24;2024;Jun;Q2;Canada;Toronto;North America;NBA Swingman Jersey;Clothing;Basketball;Men;Online;Foot Locker;13;$102.34;$1,330.42;10%;$133.04;$1,197.38;$680.84;$516.54;43.10%;High;Apple Pay
100215;03/04/24;2024;Apr;Q2;Oman;Muscat;Middle East;Air Max 270;Shoes;Running;Men;Online;JD Sports;4;$147.46;$589.84;5%;$29.49;$560.35;$330.37;$229.98;41.00%;High;PayPal
100216;04/05/25;2025;May;Q2;Saudi Arabia;Jeddah;Middle East;Swoosh Sports Bra;Clothing;Training;Men;Mobile App;Nike App;9;$51.74;$465.66;5%;$23.28;$442.38;$202.62;$239.76;54.20%;Standard;Cash
100217;16/05/24;2024;May;Q2;Kuwait;Kuwait City;Middle East;Air Jordan 1;Shoes;Basketball;Women;Online;Foot Locker;2;$219.58;$439.16;0%;$0.00;$439.16;$264.42;$174.74;39.80%;High;Cash
100218;29/03/24;2024;Mar;Q1;UAE;Dubai;Middle East;Nike Pegasus 40;Shoes;Running;Women;Store;Nike Outlet;12;$167.09;$2,005.08;0%;$0.00;$2,005.08;$1,067.59;$937.49;46.80%;Standard;Apple Pay
100219;06/09/25;2025;Sep;Q3;Jordan;Amman;Middle East;Air Max 270;Shoes;Running;Women;Store;Amazon;11;$153.24;$1,685.64;5%;$84.28;$1,601.36;$1,010.91;$590.45;36.90%;High;PayPal
100220;02/09/24;2024;Sep;Q3;China;Beijing;Asia Pacific;Nike Pegasus 40;Shoes;Running;Men;Store;Nike App;16;$174.36;$2,789.76;25%;$697.44;$2,092.32;$1,624.42;$467.90;22.40%;Express;Credit Card
100221;05/08/25;2025;Aug;Q3;Brazil;Rio de Janeiro;Latin America;Nike Metcon 9;Shoes;Training;Women;Outlet;Nike App;11;$160.45;$1,764.95;0%;$0.00;$1,764.95;$896.01;$868.94;49.20%;High;Apple Pay
100222;05/10/25;2025;Oct;Q4;Oman;Muscat;Middle East;Heritage Backpack;Accessories;Lifestyle;Women;Online;Foot Locker;10;$53.65;$536.50;5%;$26.82;$509.68;$256.31;$253.37;49.70%;Standard;Cash
100223;03/07/25;2025;Jul;Q3;Spain;Barcelona;Europe;Air Jordan 1;Shoes;Basketball;Men;Store;JD Sports;14;$211.45;$2,960.30;5%;$148.01;$2,812.29;$1,827.95;$984.34;35.00%;Standard;PayPal
100224;28/06/24;2024;Jun;Q2;UAE;Dubai;Middle East;Nike Dunk Low;Shoes;Lifestyle;Women;Online;Sun & Sand Sports;13;$153.69;$1,997.97;15%;$299.70;$1,698.27;$1,167.76;$530.51;31.20%;Standard;Credit Card
100225;02/10/24;2024;Oct;Q4;Jordan;Amman;Middle East;Air Max 270;Shoes;Running;Men;Store;Nike App;8;$167.28;$1,338.24;10%;$133.82;$1,204.42;$788.91;$415.51;34.50%;Standard;Cash
100226;19/06/24;2024;Jun;Q2;Italy;Rome;Europe;Dri-FIT Running Tee;Clothing;Running;Women;Mobile App;Nike App;26;$47.47;$1,234.22;0%;$0.00;$1,234.22;$581.11;$653.11;52.90%;Standard;Cash
100227;13/01/24;2024;Jan;Q1;France;Paris;Europe;Nike Cap;Accessories;Lifestyle;Men;Outlet;Foot Locker;18;$28.86;$519.48;20%;$103.90;$415.58;$233.72;$181.86;43.80%;Standard;Credit Card
100228;02/03/25;2025;Mar;Q1;Jordan;Amman;Middle East;Dri-FIT Running Tee;Clothing;Running;Women;Store;Nike App;5;$45.92;$229.60;20%;$45.92;$183.68;$100.56;$83.12;45.30%;High;Bank Transfer
100229;14/02/25;2025;Feb;Q1;Saudi Arabia;Qassim;Middle East;Pro Training Leggings;Clothing;Training;Women;Online;Nike App;9;$67.21;$604.89;10%;$60.49;$544.40;$275.33;$269.07;49.40%;Standard;Apple Pay
